CSD Code / Code de la SDR 1996,CSD Name / Nom de la SDR 1996,2A Population / Population 2A 1996,Income / Revenu 1996,Education / Scolarité 1996,Housing / Logement 1996,Labour Force Activity / Activité sur le marché du travail 1996,CWB / IBC 1996,Community Type / Type de collectivité 1996
1010002,L'Anse au Loup,621,66,38,99,61,66,Non-Aboriginal Communities
1010003,Red Bay,275,68,29,90,56,61,Non-Aboriginal Communities
1010004,L'Anse au Clair,264,59,31,81,77,62,Non-Aboriginal Communities
1010005,Forteau,505,70,33,96,68,67,Non-Aboriginal Communities
1010006,West St. Modeste,170, , , , ,60,Non-Aboriginal Communities
1010007,Pinware,144, , , , ,48,Non-Aboriginal Communities
1010008,"Division No. 10, Subd. B",555,66,40,80,45,58,Non-Aboriginal Communities
1010009,Port Hope Simpson,577,65,30,89,56,60,Non-Aboriginal Communities
1010010,St. Lewis,312,69,38,88,54,62,Non-Aboriginal Communities
1010011,Mary's Harbour,474,70,39,86,54,62,Non-Aboriginal Communities
1010012,Cartwright,628,69,34,85,54,60,Non-Aboriginal Communities
1010013,Charlottetown,330,70,55,96,52,68,Non-Aboriginal Communities
1010020,"Division No. 10, Subd. C","1,018",39,15,36,54,36,Non-Aboriginal Communities
1010021,Rigolet,259,,,,,56,Inuit Communities
1010022,North West River,567,71,47,91,67,69,Non-Aboriginal Communities
1010025,Happy Valley-Goose Bay,"8,655",77,46,95,84,76,Non-Aboriginal Communities
1010029,"Division No. 10, Subd. D",717,84,51,95,81,78,Non-Aboriginal Communities
1010032,Labrador City,"8,455",84,52,96,79,78,Non-Aboriginal Communities
1010034,Wabush,"2,018",85,49,95,79,77,Non-Aboriginal Communities
1010042,"Division No. 10, Subd. E",386,46,20,33,85,46,Non-Aboriginal Communities
1010044,Makkovik,367,62,35,75,68,60,Inuit Communities
1010048,Hopedale,591,49,29,65,64,52,Inuit Communities
1010056,Nain,996,60,30,54,72,54,Inuit Communities
1010059,Postville,223, , , , ,63,Inuit Communities
1101001,Lot 64,"1,010",79,32,91,84,71,Non-Aboriginal Communities
1101002,Murray Harbour,356,83,24,100,90,74,Non-Aboriginal Communities
1101004,Murray River,420,79,28,96,79,71,Non-Aboriginal Communities
1101006,Lot 63,"1,012",72,34,89,87,71,Non-Aboriginal Communities
1101008,Lot 61,885,71,21,91,90,68,Non-Aboriginal Communities
1101009,Lot 59,"1,267",71,43,92,86,73,Non-Aboriginal Communities
1101011,Lot 66,203, , , , ,73,Non-Aboriginal Communities
1101014,Lot 51,742,76,43,92,89,75,Non-Aboriginal Communities
1101016,Lot 52,944,69,42,94,85,72,Non-Aboriginal Communities
1101018,Montague,"1,995",69,44,96,77,72,Non-Aboriginal Communities
1101019,Lot 53,355,68,42,100,83,73,Non-Aboriginal Communities
1101021,Cardigan,371,65,44,96,86,73,Non-Aboriginal Communities
1101022,"Kings, Royalty",246, , , , ,76,Non-Aboriginal Communities
1101024,Georgetown,732,66,23,89,75,63,Non-Aboriginal Communities
1101026,Lot 54,429,67,26,95,90,69,Non-Aboriginal Communities
1101028,Lot 55,488,76,40,99,84,75,Non-Aboriginal Communities
1101029,Lot 56,507,71,32,83,81,67,Non-Aboriginal Communities
1101031,Lot 43,793,69,38,91,80,70,Non-Aboriginal Communities
1101032,Lot 44,937,72,43,96,86,74,Non-Aboriginal Communities
1101034,Lot 45,516,79,35,93,85,73,Non-Aboriginal Communities
1101036,Souris,"1,293",73,35,88,86,70,Non-Aboriginal Communities
1101038,Lot 46,418,78,33,90,84,71,Non-Aboriginal Communities
1101039,Lot 47,631,71,38,98,90,74,Non-Aboriginal Communities
1101041,Lot 42,296,60,28,92,74,64,Non-Aboriginal Communities
1101042,Lot 41,456,71,37,97,83,72,Non-Aboriginal Communities
1101044,St. Peters Bay,283,65,36,90,86,69,Non-Aboriginal Communities
1101046,Lot 40,519,74,31,91,76,68,Non-Aboriginal Communities
1101048,Morell,336,86,49,97,89,80,Non-Aboriginal Communities
1101049,Lot 39,621,71,34,91,83,70,Non-Aboriginal Communities
1101050,Morell 2, , , , , ,,First Nations Communities
1101051,Lot 38,500,72,33,93,87,71,Non-Aboriginal Communities
1102001,Lot 62,555,70,37,96,68,68,Non-Aboriginal Communities
1102004,Lot 60,332,70,37,93,84,71,Non-Aboriginal Communities
1102006,Lot 58,538,62,42,88,79,68,Non-Aboriginal Communities
1102008,Lot 57,"1,050",68,39,94,88,72,Non-Aboriginal Communities
1102009,Lot 50,941,71,42,79,83,69,Non-Aboriginal Communities
1102012,Lot 49,"1,073",71,46,86,88,73,Non-Aboriginal Communities
1102014,Lot 48,"1,569",72,50,97,89,77,Non-Aboriginal Communities
1102026,Lot 31,"1,617",73,46,96,86,76,Non-Aboriginal Communities
1102028,Lot 65,"1,595",76,53,97,90,79,Non-Aboriginal Communities
1102029,Lot 30,755,79,51,94,88,78,Non-Aboriginal Communities
1102030,Rocky Point 3, , , , , ,,First Nations Communities
1102031,Lot 29,900,77,43,91,82,73,Non-Aboriginal Communities
1102032,Victoria,158, , , , ,73,Non-Aboriginal Communities
1102033,Meadowbank,354,80,68,100,91,85,Non-Aboriginal Communities
1102034,Crapaud,378,75,43,95,81,74,Non-Aboriginal Communities
1102036,Lot 67,888,66,38,87,82,68,Non-Aboriginal Communities
1102037,Clyde River,601,76,48,97,87,77,Non-Aboriginal Communities
1102038,Lot 20,785,74,42,87,86,72,Non-Aboriginal Communities
1102039,Lot 21,865,78,41,93,86,74,Non-Aboriginal Communities
1102040,Miltonvale Park,"1,242",72,47,94,88,75,Non-Aboriginal Communities
1102041,Lot 22,504,74,44,96,87,75,Non-Aboriginal Communities
1102042,Lot 23,859,70,32,95,83,70,Non-Aboriginal Communities
1102043,Hunter River,354,68,41,93,85,72,Non-Aboriginal Communities
1102044,Lot 24,"1,415",74,44,92,86,74,Non-Aboriginal Communities
1102045,Resort Mun. Stan.B.-Hope R.-Bayv.-Cavend.-N.Rust.,255,86,49,97,84,79,Non-Aboriginal Communities
1102046,North Rustico,650,76,27,92,81,69,Non-Aboriginal Communities
1102048,Brackley,367,76,47,91,91,76,Non-Aboriginal Communities
1102049,Lot 33,"1,018",70,45,93,88,74,Non-Aboriginal Communities
1102050,Union Road,218, , , , ,75,Non-Aboriginal Communities
1102051,Breadalbane,171, , , , ,66,Non-Aboriginal Communities
1102052,Lot 34,"2,180",71,52,96,82,75,Non-Aboriginal Communities
1102054,Lot 35,"1,453",71,43,94,85,74,Non-Aboriginal Communities
1102056,Lot 36,744,69,48,94,86,74,Non-Aboriginal Communities
1102057,Scotchfort 4, , , , , ,,First Nations Communities
1102058,Lot 37,543,74,48,98,90,78,Non-Aboriginal Communities
1102059,Mount Stewart,310,71,40,86,82,70,Non-Aboriginal Communities
1102065,Winsloe South,207, , , , ,75,Non-Aboriginal Communities
1102070,Warren Grove,295,80,56,98,90,81,Non-Aboriginal Communities
1102075,Charlottetown,"32,531",79,53,96,84,78,Non-Aboriginal Communities
1102080,Stratford,"5,869",79,59,98,87,81,Non-Aboriginal Communities
1102085,Cornwall,"4,291",75,52,97,86,78,Non-Aboriginal Communities
1103001,Lot 28,802,81,42,97,86,76,Non-Aboriginal Communities
1103005,Borden-Carleton,829,73,26,95,86,70,Non-Aboriginal Communities
1103006,Lot 27,825,72,44,94,83,73,Non-Aboriginal Communities
1103008,Kinkora,321,67,51,98,83,75,Non-Aboriginal Communities
1103009,Lot 26,953,73,41,95,88,74,Non-Aboriginal Communities
1103010,Central Bedeque,182, , , , ,72,Non-Aboriginal Communities
1103011,Lot 25,"1,068",73,45,91,84,73,Non-Aboriginal Communities
1103012,Lot 19,"1,759",75,38,90,85,72,Non-Aboriginal Communities
1103013,Bedeque,148, , , , ,67,Non-Aboriginal Communities
1103014,Kensington,"1,383",73,36,95,82,71,Non-Aboriginal Communities
1103016,Lot 18,"1,014",74,36,90,82,71,Non-Aboriginal Communities
1103018,Sherbrooke,160, , , , ,74,Non-Aboriginal Communities
1103019,Lot 17,493,70,38,90,86,71,Non-Aboriginal Communities
1103023,Linkletter,304,76,38,99,79,73,Non-Aboriginal Communities
1103024,Miscouche,679,70,29,100,89,72,Non-Aboriginal Communities
1103025,Summerside,"14,525",76,44,95,85,75,Non-Aboriginal Communities
1103026,Lot 15,"1,178",70,31,96,83,70,Non-Aboriginal Communities
1103027,Abrams Village,328,74,36,94,87,73,Non-Aboriginal Communities
1103028,Lot 16,643,65,37,89,92,71,Non-Aboriginal Communities
1103029,Wellington,427,72,37,94,87,72,Non-Aboriginal Communities
1103031,Lot 14,788,66,41,94,83,71,Non-Aboriginal Communities
1103032,Lot 13,758,74,42,93,86,74,Non-Aboriginal Communities
1103033,Tyne Valley,231, , , , ,69,Non-Aboriginal Communities
1103034,Lot 12,898,69,31,95,82,69,Non-Aboriginal Communities
1103035,Lennox Island 1,222, , , , ,62,First Nations Communities
1103036,Lot 11,586,67,24,81,77,62,Non-Aboriginal Communities
1103038,Lot 10,308,68,28,99,87,70,Non-Aboriginal Communities
1103041,Lot  6,958,71,26,93,80,67,Non-Aboriginal Communities
1103042,O'Leary,877,70,34,96,80,70,Non-Aboriginal Communities
1103044,Lot  9,394,61,28,84,75,62,Non-Aboriginal Communities
1103046,Lot  8,672,72,23,87,84,67,Non-Aboriginal Communities
1103048,Lot  7,628,75,32,96,86,72,Non-Aboriginal Communities
1103049,Lot  5,"1,159",73,39,89,84,71,Non-Aboriginal Communities
1103051,Lot  4,"1,238",70,29,90,84,68,Non-Aboriginal Communities
1103052,Alberton,"1,084",69,34,94,85,70,Non-Aboriginal Communities
1103054,Lot  3,893,68,36,90,83,69,Non-Aboriginal Communities
1103056,Lot  2,"1,766",65,21,93,75,64,Non-Aboriginal Communities
1103057,St. Louis,100, , , , ,58,Non-Aboriginal Communities
1103058,Lot  1,"1,936",75,21,96,78,68,Non-Aboriginal Communities
1103059,Tignish,839,71,17,90,82,65,Non-Aboriginal Communities
1103062,Miminegash,210, , , , ,54,Non-Aboriginal Communities
1201001,Barrington,"7,883",75,28,92,78,68,Non-Aboriginal Communities
1201004,Clark's Harbour,980,78,26,90,75,67,Non-Aboriginal Communities
1201006,Shelburne,"5,315",74,35,92,80,70,Non-Aboriginal Communities
1201008,Shelburne,"2,132",71,38,94,77,70,Non-Aboriginal Communities
1201009,Lockeport,692,72,32,89,71,66,Non-Aboriginal Communities
1202001,Argyle,"8,947",75,34,96,81,72,Non-Aboriginal Communities
1202004,Yarmouth,"10,722",72,39,92,81,71,Non-Aboriginal Communities
1202006,Yarmouth,"7,568",71,39,93,79,70,Non-Aboriginal Communities
1202040,Yarmouth 33,73, , , , ,51,First Nations Communities
1203001,Clare,"9,298",74,37,95,79,71,Non-Aboriginal Communities
1203004,Digby,"8,926",68,33,91,76,67,Non-Aboriginal Communities
1203006,Digby,"2,199",69,37,89,77,68,Non-Aboriginal Communities
1203009,Bear River (Part) 6,77, , , , ,70,First Nations Communities
1204001,"Queens, Subd. A","3,075",75,37,93,75,70,Non-Aboriginal Communities
1204006,Liverpool,"3,048",88,40,92,73,73,Non-Aboriginal Communities
1204008,"Queens, Subd. B","6,263",73,35,93,78,69,Non-Aboriginal Communities
1204015,Wildcat 12,31, , , , ,,First Nations Communities
1205001,"Annapolis, Subd. D","3,024",68,34,91,77,67,Non-Aboriginal Communities
1205002,Bear River (part) 6,0, , , , ,,First Nations Communities
1205004,"Annapolis, Subd. A","6,710",70,37,92,76,69,Non-Aboriginal Communities
1205006,Bear River 6B,10, , , , ,,First Nations Communities
1205008,Annapolis Royal,583,78,47,96,74,74,Non-Aboriginal Communities
1205009,"Annapolis, Subd. B","4,038",69,39,91,79,70,Non-Aboriginal Communities
1205012,Bridgetown,994,73,53,93,77,74,Non-Aboriginal Communities
1205014,"Annapolis, Subd. C","5,165",71,38,95,81,71,Non-Aboriginal Communities
1205016,Middleton,"1,800",78,48,94,78,75,Non-Aboriginal Communities
1206001,Lunenburg,"25,949",72,38,93,80,71,Non-Aboriginal Communities
1206004,Bridgewater,"7,351",78,47,95,82,75,Non-Aboriginal Communities
1206006,Lunenburg,"2,599",78,44,95,79,74,Non-Aboriginal Communities
1206008,Mahone Bay,"1,017",78,46,95,83,76,Non-Aboriginal Communities
1206009,Chester,"10,602",74,40,94,78,71,Non-Aboriginal Communities
1206011,Gold River 21,25, , , , ,,First Nations Communities
1206014,Pennal 19,18, , , , ,,First Nations Communities
1206016,New Ross 20,0, , , , ,,First Nations Communities
1207001,"Kings, Subd. A","22,700",72,44,94,82,73,Non-Aboriginal Communities
1207002,Cambridge 32,80, , , , ,65,First Nations Communities
1207004,Berwick,"2,195",76,49,96,79,75,Non-Aboriginal Communities
1207011,"Kings, Subd. C","8,049",74,46,95,82,74,Non-Aboriginal Communities
1207012,Kentville,"5,551",80,56,95,84,79,Non-Aboriginal Communities
1207016,"Kings, Subd. B","11,490",72,42,91,81,72,Non-Aboriginal Communities
1207021,"Kings, Subd. D","5,247",70,40,90,81,70,Non-Aboriginal Communities
1207024,Wolfville,"3,833",79,73,96,84,83,Non-Aboriginal Communities
1207027,Horton 35,48, , , , ,,First Nations Communities
1208001,West Hants,"13,792",72,39,94,80,71,Non-Aboriginal Communities
1208002,Windsor,"3,726",74,45,94,79,73,Non-Aboriginal Communities
1208004,Hantsport,"1,252",76,48,97,86,77,Non-Aboriginal Communities
1208008,East Hants,"19,767",74,42,94,82,73,Non-Aboriginal Communities
1208014,Indian Brook 14,946,46,40,73,62,55,First Nations Communities
1209001,"Halifax, Subd. B","15,599",78,46,96,86,76,Non-Aboriginal Communities
1209008,"Halifax, Subd. A","11,833",82,58,96,88,81,Non-Aboriginal Communities
1209012,"Halifax, Subd. C","51,763",79,53,96,87,79,Non-Aboriginal Communities
1209018,"Halifax, Subd. D","40,001",80,55,97,87,80,Non-Aboriginal Communities
1209019,Cole Harbour 30,50, , , , ,,First Nations Communities
1209021,Halifax,"113,910",84,60,95,84,81,Non-Aboriginal Communities
1209022,Dartmouth,"65,629",79,53,96,83,78,Non-Aboriginal Communities
1209024,Bedford,"13,638",89,66,98,88,85,Non-Aboriginal Communities
1209026,"Halifax, Subd. E","20,093",76,45,94,84,75,Non-Aboriginal Communities
1209029,Shubenacadie 13,2, , , , ,,First Nations Communities
1209031,"Halifax, Subd. F","6,255",74,39,90,83,72,Non-Aboriginal Communities
1209036,"Halifax, Subd. G","4,125",70,28,88,72,65,Non-Aboriginal Communities
1209038,Sheet Harbour 36,63, , , , ,,First Nations Communities
1209041,"Halifax, Subd. H",5, , , , ,,Non-Aboriginal Communities
1210001,"Colchester, Subd. C","13,000",72,42,94,82,73,Non-Aboriginal Communities
1210002,Stewiacke,"1,405",68,39,92,74,68,Non-Aboriginal Communities
1210003,Millbrook 27,758,54,48,86,78,66,First Nations Communities
1210006,Truro,"11,938",77,48,93,82,75,Non-Aboriginal Communities
1210008,"Colchester, Subd. B","18,406",73,43,95,82,73,Non-Aboriginal Communities
1210012,"Colchester, Subd. A","3,755",68,36,92,75,68,Non-Aboriginal Communities
1211001,"Cumberland, Subd. A","2,699",67,29,85,67,62,Non-Aboriginal Communities
1211002,Parrsboro,"1,617",67,35,93,71,67,Non-Aboriginal Communities
1211006,"Cumberland, Subd. B","4,215",69,33,91,79,68,Non-Aboriginal Communities
1211008,Springhill,"4,193",67,37,88,74,66,Non-Aboriginal Communities
1211009,"Cumberland, Subd. C","5,412",72,43,92,82,72,Non-Aboriginal Communities
1211011,Amherst,"9,669",73,42,92,80,72,Non-Aboriginal Communities
1211012,Oxford,"1,352",74,45,95,87,75,Non-Aboriginal Communities
1211014,"Cumberland, Subd. D","4,647",71,38,91,78,70,Non-Aboriginal Communities
1212001,"Pictou, Subd. A","6,641",73,41,92,82,72,Non-Aboriginal Communities
1212004,Pictou,"4,022",72,40,93,73,69,Non-Aboriginal Communities
1212006,"Pictou, Subd. B","6,602",73,42,92,80,71,Non-Aboriginal Communities
1212008,Westville,"3,976",69,40,90,79,70,Non-Aboriginal Communities
1212009,Stellarton,"4,968",71,37,93,77,70,Non-Aboriginal Communities
1212011,"Pictou, Subd. C","9,428",73,39,90,79,70,Non-Aboriginal Communities
1212014,New Glasgow,"9,812",78,46,94,80,74,Non-Aboriginal Communities
1212016,Trenton,"2,952",71,39,92,82,71,Non-Aboriginal Communities
1212019,Fishers Grant 24,315,46,33,81,61,55,First Nations Communities
1212023,Merigomish Harbour 31,2, , , , ,,First Nations Communities
1213001,St. Mary's,"2,952",67,30,91,72,65,Non-Aboriginal Communities
1213004,Guysborough,"5,942",65,27,88,73,63,Non-Aboriginal Communities
1213006,Canso,"1,127",70,31,87,77,66,Non-Aboriginal Communities
1213008,Mulgrave,896,72,38,91,75,69,Non-Aboriginal Communities
1214001,"Antigonish, Subd. A","7,557",76,52,93,83,76,Non-Aboriginal Communities
1214002,Antigonish,"4,860",79,58,94,83,78,Non-Aboriginal Communities
1214006,"Antigonish, Subd. B","6,854",69,44,90,80,71,Non-Aboriginal Communities
1214010,Pomquet And Afton 23,283,37,33,70,47,47,First Nations Communities
1214024,Summerside 38,0, , , , ,,First Nations Communities
1215001,"Inverness, Subd. C","3,808",73,45,91,72,70,Non-Aboriginal Communities
1215002,Port Hawkesbury,"3,809",79,52,93,79,76,Non-Aboriginal Communities
1215006,"Inverness, Subd. B","6,132",71,43,92,77,71,Non-Aboriginal Communities
1215008,Whycocomagh 2,574,42,40,71,61,54,First Nations Communities
1215011,"Inverness, Subd. A","6,595",72,34,92,73,68,Non-Aboriginal Communities
1216001,"Richmond, Subd. C","4,161",69,38,91,68,66,Non-Aboriginal Communities
1216006,"Richmond, Subd. A","4,437",69,37,91,73,68,Non-Aboriginal Communities
1216011,"Richmond, Subd. B","2,074",71,31,88,70,65,Non-Aboriginal Communities
1216014,Chapel Island 5,350,52,40,74,77,61,First Nations Communities
1217008,Membertou 28B (Sydney),612,50,48,87,65,63,First Nations Communities
1217020,Eskasoni 3,"2,504",45,38,68,61,53,First Nations Communities
1217030,Cape Breton,"114,733",70,40,93,72,69,Non-Aboriginal Communities
1218001,"Victoria, Subd. B","4,439",74,40,92,73,70,Non-Aboriginal Communities
1218003,Wagmatcook 1,448,42,27,79,54,51,First Nations Communities
1218006,"Victoria, Subd. A","3,595",70,31,87,63,63,Non-Aboriginal Communities
1301001,Saint Martins,"1,284",70,42,90,69,68,Non-Aboriginal Communities
1301002,St. Martins,386,71,37,94,68,68,Non-Aboriginal Communities
1301004,Simonds,"3,823",70,43,92,76,70,Non-Aboriginal Communities
1301006,Saint John,"72,494",75,46,94,80,74,Non-Aboriginal Communities
1301016,Musquash,"1,315",76,46,90,80,73,Non-Aboriginal Communities
1302001,Grand Manan,180, , , , ,73,Non-Aboriginal Communities
1302004,Campobello,"1,305",69,38,89,75,68,Non-Aboriginal Communities
1302006,West Isles,851,79,33,87,80,70,Non-Aboriginal Communities
1302008,Lepreau,875,75,38,95,73,70,Non-Aboriginal Communities
1302011,Pennfield,"2,275",76,34,91,76,69,Non-Aboriginal Communities
1302012,Blacks Harbour,"1,148",73,33,84,69,65,Non-Aboriginal Communities
1302014,Clarendon,51, , , , ,,Non-Aboriginal Communities
1302016,Saint George,"2,357",72,36,93,68,67,Non-Aboriginal Communities
1302018,St. George,"1,414",80,49,91,80,75,Non-Aboriginal Communities
1302021,Saint Patrick,653,74,44,84,80,71,Non-Aboriginal Communities
1302024,Saint Andrews,452,79,53,96,85,78,Non-Aboriginal Communities
1302026,Saint Andrews,"1,752",82,64,96,86,82,Non-Aboriginal Communities
1302028,Saint Croix,657,79,53,92,81,77,Non-Aboriginal Communities
1302031,Dufferin,451,76,53,95,83,77,Non-Aboriginal Communities
1302034,Saint Stephen,"1,890",70,36,92,82,70,Non-Aboriginal Communities
1302037,St. Stephen,"4,961",75,51,88,81,74,Non-Aboriginal Communities
1302039,Saint James,"1,398",64,36,90,80,67,Non-Aboriginal Communities
1302042,Saint David,"1,641",71,40,87,79,69,Non-Aboriginal Communities
1302044,Dumbarton,447,70,42,91,73,69,Non-Aboriginal Communities
1302052,Grand Manan,"2,577",71,38,91,81,70,Non-Aboriginal Communities
1303001,Blissville,935,67,32,94,75,67,Non-Aboriginal Communities
1303004,Gladstone,492,64,33,87,73,64,Non-Aboriginal Communities
1303005,Tracy,605,73,38,88,87,71,Non-Aboriginal Communities
1303006,Fredericton Junction,736,69,37,92,77,69,Non-Aboriginal Communities
1303008,Lincoln,"5,349",73,52,94,85,76,Non-Aboriginal Communities
1303011,Burton,"4,601",72,40,92,80,71,Non-Aboriginal Communities
1303012,Oromocto,"9,194",76,51,93,87,77,Non-Aboriginal Communities
1303013,Oromocto 26,256,42,36,71,65,53,First Nations Communities
